"Day","Fajr Begins","Fajr Iqama","Sunrise","Zuhr Begins","Zuhr Iqama","Asr Begins","Asr Iqama","Sunset","Isha Begins","Isha Iqama","Jumah 1 Iqama","Jumah 2 Iqama"
"18","5:59 AM","6:45 AM","7:34 AM","1:02 PM","1:45 PM","4:44 PM","5:10 PM","6:30 PM","8:04 PM","8:25 PM","1:50 PM","3:30 PM"
"19","6:00 AM","6:45 AM","7:36 AM","1:02 PM","1:45 PM","4:42 PM","5:10 PM","6:29 PM","8:03 PM","8:25 PM","1:50 PM","3:30 PM"
"20","6:01 AM","6:45 AM","7:37 AM","1:01 PM","1:45 PM","4:41 PM","5:10 PM","6:27 PM","8:01 PM","8:25 PM","1:50 PM","3:30 PM"
"21","6:02 AM","6:45 AM","7:38 AM","1:01 PM","1:45 PM","4:39 PM","4:50 PM","6:26 PM","8:00 PM","8:10 PM","1:50 PM","3:30 PM"
"22","6:03 AM","6:45 AM","7:39 AM","1:01 PM","1:45 PM","4:38 PM","4:50 PM","6:24 PM","7:58 PM","8:10 PM","1:50 PM","3:30 PM"
"23","6:05 AM","6:45 AM","7:41 AM","1:01 PM","1:45 PM","4:37 PM","4:50 PM","6:22 PM","7:57 PM","8:10 PM","1:50 PM","3:30 PM"
"24","6:06 AM","6:45 AM","7:42 AM","1:01 PM","1:45 PM","4:35 PM","4:50 PM","6:21 PM","7:55 PM","8:10 PM","1:50 PM","3:30 PM"
"25","6:07 AM","6:45 AM","7:43 AM","1:01 PM","1:45 PM","4:34 PM","4:50 PM","6:19 PM","7:54 PM","8:10 PM","1:50 PM","3:30 PM"
"26","6:08 AM","6:45 AM","7:45 AM","1:01 PM","1:45 PM","4:32 PM","4:50 PM","6:18 PM","7:52 PM","8:10 PM","1:50 PM","3:30 PM"
"27","6:09 AM","6:45 AM","7:46 AM","1:00 PM","1:45 PM","4:31 PM","4:50 PM","6:16 PM","7:51 PM","8:10 PM","1:50 PM","3:30 PM"
"28","6:10 AM","6:45 AM","7:47 AM","1:00 PM","1:45 PM","4:30 PM","4:50 PM","6:15 PM","7:50 PM","8:10 PM","1:50 PM","3:30 PM"
"29","6:12 AM","6:45 AM","7:48 AM","1:00 PM","1:45 PM","4:28 PM","4:50 PM","6:14 PM","7:48 PM","8:10 PM","1:50 PM","3:30 PM"
"30","6:13 AM","6:45 AM","7:50 AM","1:00 PM","1:45 PM","4:27 PM","4:50 PM","6:12 PM","7:47 PM","8:10 PM","1:50 PM","3:30 PM"
"31","6:14 AM","6:45 AM","7:51 AM","1:00 PM","1:45 PM","4:26 PM","4:50 PM","6:11 PM","7:46 PM","8:10 PM","1:50 PM","3:30 PM"
