"Day","Fajr Begins","Fajr Iqama","Sunrise","Zuhr Begins","Zuhr Iqama","Asr Begins","Asr Iqama","Sunset","Isha Begins","Isha Iqama","Jumah 1 Iqama","Jumah 2 Iqama"
"21","5:59 AM","6:30 AM","7:19 AM","12:40 PM","1:15 PM","4:13 PM","5:00 PM","6:02 PM","7:20 PM","8:00 PM","1:30 PM","2:30 PM"
"22","6:01 AM","6:30 AM","7:21 AM","12:40 PM","1:15 PM","4:12 PM","5:00 PM","6:00 PM","7:19 PM","8:00 PM","1:30 PM","2:30 PM"
"23","6:02 AM","6:30 AM","7:22 AM","12:40 PM","1:15 PM","4:10 PM","5:00 PM","5:59 PM","7:17 PM","8:00 PM","1:30 PM","2:30 PM"
"24","6:03 AM","6:40 AM","7:23 AM","12:40 PM","1:15 PM","4:09 PM","4:20 PM","5:57 PM","7:16 PM","7:30 PM","1:30 PM","2:30 PM"
"25","6:04 AM","6:40 AM","7:25 AM","12:39 PM","1:15 PM","4:07 PM","4:20 PM","5:55 PM","7:14 PM","7:30 PM","1:30 PM","2:30 PM"
"26","6:06 AM","6:40 AM","7:26 AM","12:39 PM","1:15 PM","4:06 PM","4:20 PM","5:54 PM","7:13 PM","7:30 PM","1:30 PM","2:30 PM"
"27","6:07 AM","6:40 AM","7:27 AM","12:39 PM","1:15 PM","4:04 PM","4:20 PM","5:52 PM","7:11 PM","7:30 PM","1:30 PM","2:30 PM"
"28","6:08 AM","6:40 AM","7:29 AM","12:39 PM","1:15 PM","4:03 PM","4:20 PM","5:51 PM","7:10 PM","7:30 PM","1:30 PM","2:30 PM"
"29","6:09 AM","6:40 AM","7:30 AM","12:39 PM","1:15 PM","4:01 PM","4:20 PM","5:49 PM","7:09 PM","7:30 PM","1:30 PM","2:30 PM"
"30","6:11 AM","6:40 AM","7:32 AM","12:39 PM","1:15 PM","4:00 PM","4:20 PM","5:48 PM","7:07 PM","7:30 PM","1:30 PM","2:30 PM"
"31","6:12 AM","6:50 AM","7:33 AM","12:39 PM","1:15 PM","3:59 PM","4:10 PM","5:46 PM","7:06 PM","7:30 PM","1:30 PM","2:30 PM"
