"Day","Fajr Begins","Fajr Iqama","Sunrise","Zuhr Begins","Zuhr Iqama","Asr Begins","Asr Iqama","Sunset","Isha Begins","Isha Iqama","Jumah 1 Iqama","Jumah 2 Iqama"
"16","4:54 AM","5:45 AM","6:22 AM","1:25 PM","1:45 PM","6:15 PM","6:45 PM","8:20 PM","9:41 PM","9:45 PM","2:00 PM","3:20 PM"
"17","4:56 AM","5:45 AM","6:24 AM","1:24 PM","1:45 PM","6:14 PM","6:45 PM","8:18 PM","9:39 PM","9:45 PM","2:00 PM","3:20 PM"
"18","4:57 AM","5:45 AM","6:25 AM","1:24 PM","1:45 PM","6:13 PM","6:30 PM","8:17 PM","9:37 PM","9:45 PM","2:00 PM","3:20 PM"
"19","4:59 AM","5:45 AM","6:26 AM","1:24 PM","1:45 PM","6:12 PM","6:30 PM","8:15 PM","9:35 PM","9:45 PM","2:00 PM","3:20 PM"
"20","5:00 AM","5:45 AM","6:27 AM","1:24 PM","1:45 PM","6:11 PM","6:30 PM","8:13 PM","9:33 PM","9:45 PM","2:00 PM","3:20 PM"
"21","5:02 AM","5:45 AM","6:28 AM","1:24 PM","1:45 PM","6:09 PM","6:30 PM","8:12 PM","9:31 PM","9:45 PM","2:00 PM","3:20 PM"
"22","5:03 AM","5:45 AM","6:29 AM","1:23 PM","1:45 PM","6:08 PM","6:30 PM","8:10 PM","9:29 PM","9:45 PM","2:00 PM","3:20 PM"
"23","5:05 AM","5:45 AM","6:30 AM","1:23 PM","1:45 PM","6:07 PM","6:30 PM","8:08 PM","9:27 PM","9:45 PM","2:00 PM","3:20 PM"
"24","5:06 AM","6:00 AM","6:32 AM","1:23 PM","1:45 PM","6:06 PM","6:30 PM","8:07 PM","9:25 PM","9:30 PM","2:00 PM","3:20 PM"
"25","5:08 AM","6:00 AM","6:33 AM","1:22 PM","1:45 PM","6:05 PM","6:30 PM","8:05 PM","9:23 PM","9:30 PM","2:00 PM","3:20 PM"
"26","5:09 AM","6:00 AM","6:34 AM","1:22 PM","1:45 PM","6:03 PM","6:30 PM","8:03 PM","9:21 PM","9:30 PM","2:00 PM","3:20 PM"
"27","5:10 AM","6:00 AM","6:35 AM","1:22 PM","1:45 PM","6:02 PM","6:30 PM","8:02 PM","9:19 PM","9:30 PM","2:00 PM","3:20 PM"
"28","5:12 AM","6:00 AM","6:36 AM","1:22 PM","1:45 PM","6:01 PM","6:30 PM","8:00 PM","9:17 PM","9:30 PM","2:00 PM","3:20 PM"
"29","5:13 AM","6:00 AM","6:37 AM","1:21 PM","1:45 PM","5:59 PM","6:30 PM","7:58 PM","9:15 PM","9:30 PM","2:00 PM","3:20 PM"
"30","5:15 AM","6:00 AM","6:38 AM","1:21 PM","1:45 PM","5:58 PM","6:30 PM","7:57 PM","9:13 PM","9:30 PM","2:00 PM","3:20 PM"
"31","5:16 AM","6:00 AM","6:39 AM","1:21 PM","1:45 PM","5:57 PM","6:30 PM","7:55 PM","9:11 PM","9:30 PM","2:00 PM","3:20 PM"
